id,state_code,source,name,ward_code,category,subtype,management,education,poi_type,no_of_teac,no_of_stud,global_id,layer,path,geometry,longitude,latitude,state_name
u_fc_poi_school.19563,BR,OSGOF,Majoni Kamba Primary School,11112,Primary,Primary,Unknown,Formal,School,,,2f54a079-19a7-458b-a61d-ffcfc5834146,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8006227 11.2277352),13.8006227,11.2277352,Borno
u_fc_poi_school.19580,BR,NMIS,Ajigin Primary School,10708,Primary,Primary,Public,Formal,School,,,2f5c1987-28b0-45e0-b523-9d770c8f1787,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.2807696 11.1676749),12.2807696,11.1676749,Borno
u_fc_poi_school.19707,BR,OSGOF,Kwahra Primary School,12711,Primary,Primary,Unknown,Formal,School,,,2fa9328b-265d-4e91-8941-e64d520dbbfa,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.89134 10.30434),11.89134,10.30434,Borno
u_fc_poi_school.19858,BR,OSGOF,Awamiri Primary School,11008,Primary,Primary,Unknown,Formal,School,,,30071d21-68c7-42a6-9105-7680e46e10b3,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.4575578 12.7243605),13.4575578,12.7243605,Borno
u_fc_poi_school.20133,BR,OSGOF,Abbari Primary School,11510,Primary,Primary,Unknown,Formal,School,,,30acd8ec-0aa5-4995-9745-43f18cccab44,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.4224928 12.3600897),14.4224928,12.3600897,Borno
u_fc_poi_school.20183,BR,OSGOF,Wizza Primary School,11112,Primary,Primary,Unknown,Formal,School,,,30cd4b8f-685b-40d9-87ba-316cd7229ba8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7901997 11.1828873),13.7901997,11.1828873,Borno
u_fc_poi_school.20480,BR,OSGOF,Primary School Meleri,12506,Primary,Primary,Unknown,Formal,School,,,31856059-233e-4993-9180-6f902e175258,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.2795612 12.2265838),14.2795612,12.2265838,Borno
u_fc_poi_school.20602,BR,NMIS,Awuma Primary School,10708,Primary,Primary,Public,Formal,School,,,31ce6446-9ac9-45b2-8a84-471a1133fb59,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.4713054 11.1011883),12.4713054,11.1011883,Borno
u_fc_poi_school.20666,BR,NMIS,Afa Primary School,11405,Primary,Primary,Public,Formal,School,,,31eff94f-90bb-42d6-8291-480a9de13bc2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.550788 11.3229917),12.550788,11.3229917,Borno
u_fc_poi_school.20678,BR,OSGOF,Primary School Alla,10104,Primary,Primary,Unknown,Formal,School,,,31f99c39-ed46-4238-844a-b85f29df5fd2,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.827688 13.4246151),12.827688,13.4246151,Borno
u_fc_poi_school.20679,BR,OSGOF,Primary School Metele,10101,Primary,Primary,Unknown,Formal,School,,,31f9dd7d-a4d8-4169-89d6-5b7a4297a503,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.4242466 13.3569596),13.4242466,13.3569596,Borno
u_fc_poi_school.20806,BR,NMIS,Jajel Primary School,11602,Primary,Primary,Public,Formal,School,,,32429a14-03c4-4cd8-8d66-9736b8dbf423,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.0269114 11.8465716),13.0269114,11.8465716,Borno
u_fc_poi_school.20827,BR,NMIS,Baptist Nursery and Primary School,12406,Primary,Standard,Private,Formal,School,,,3252620d-6a18-431d-ad5c-86d182a47ada,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.1451671 11.8377211),13.1451671,11.8377211,Borno
u_fc_poi_school.20871,BR,NMIS,Danga Primary School,10607,Primary,Primary,Public,Formal,School,,,326f33fb-edeb-4289-8eed-48ae7dcdbacd,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.8713872 10.8107397),12.8713872,10.8107397,Borno
u_fc_poi_school.20954,BR,NMIS,Chabbol Ngubdori Primary School,11602,Primary,Primary,Public,Formal,School,,,32a3cbce-54af-4899-91cc-4c9d3241cc02,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.0686635 11.9008752),13.0686635,11.9008752,Borno
u_fc_poi_school.21012,BR,OSGOF,Badu Primary School,12602,Primary,Primary,Unknown,Formal,School,,,32c71649-f084-48df-b8b2-56beb3a10729,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2187131 12.70084),13.2187131,12.70084,Borno
u_fc_poi_school.21034,BR,OSGOF,Zobi Primary School,11805,Primary,Primary,Unknown,Formal,School,,,32d61dba-e657-4319-bf19-37b366f45890,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.8673957 10.4355514),11.8673957,10.4355514,Borno
u_fc_poi_school.21196,BR,OSGOF,Shave Primary School,11109,Primary,Primary,Unknown,Formal,School,,,3343ff18-b6c1-4c1d-8519-de18504ff693,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.87635 11.22881),13.87635,11.22881,Borno
u_fc_poi_school.21313,BR,OSGOF,Lesga Primary School,12702,Primary,Primary,Unknown,Formal,School,,,338d9404-8b14-476b-913a-6ac02ff8faf4,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.2344936 10.3555976),12.2344936,10.3555976,Borno
u_fc_poi_school.21418,BR,OSGOF,Takaskala Primary School,11107,Primary,Primary,Unknown,Formal,School,,,33c91f89-63a1-4079-b0f2-28656728714c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.6686 10.9874421),13.6686,10.9874421,Borno
u_fc_poi_school.21465,BR,OSGOF,Primary School Kuwaram M Leda,11706,Primary,Primary,Unknown,Formal,School,,,33e7c3ed-8317-439f-a228-4e0d203f0818,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.754601 13.3657986),13.754601,13.3657986,Borno
u_fc_poi_school.21546,BR,OSGOF,Kaduna Primary School,11604,Primary,Primary,Unknown,Formal,School,,,34168ab4-1da4-4093-8d31-703d36e0401b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.015061 11.580669),13.015061,11.580669,Borno
u_fc_poi_school.21553,BR,OSGOF,Komboliri Primary School,11403,Primary,Primary,Unknown,Formal,School,,,341a7501-5fc7-4ddf-9bc5-af7ca30c4526,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.4993438 11.5224817),12.4993438,11.5224817,Borno
u_fc_poi_school.21568,BR,NMIS,Husara Central Primary School,10204,Primary,Primary,Public,Formal,School,,,3423a01d-5b15-4234-a29a-7d6e7a5c2b3e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2291595 10.4768347),13.2291595,10.4768347,Borno
u_fc_poi_school.21619,BR,OSGOF,Pompomari Primary School,10508,Primary,Primary,Unknown,Formal,School,,,343eb717-0225-4444-bfc3-42d8b2e90529,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.1583498 10.7201264),12.1583498,10.7201264,Borno
u_fc_poi_school.21682,BR,NMIS,Gongulon Bulamari Primary School,11310,Primary,Primary,Public,Formal,School,,,345e73be-264d-45d3-b5ef-6755305d5386,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.1983275 11.9090466),13.1983275,11.9090466,Borno
u_fc_poi_school.21837,BR,NMIS,Gubeli Primary School,10408,Primary,Primary,Public,Formal,School,,,34b59262-8a87-4431-b852-20615e6cd4e5,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.6752556 10.4181018),11.6752556,10.4181018,Borno
u_fc_poi_school.21849,BR,NMIS,Tamsu Kawu Primary School,11411,Primary,Primary,Public,Formal,School,,,34bf710b-b645-46e2-933f-b57620f1ad85,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.3463481 11.7759259),12.3463481,11.7759259,Borno
u_fc_poi_school.22091,BR,NMIS,Sama Vina Normadic Primary School,11202,Primary,Primary,Public,Formal,School,,,35494ab9-8eb0-4523-a4c5-4f2494c1e77e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0163945 10.6360115),12.0163945,10.6360115,Borno
u_fc_poi_school.22283,BR,NMIS,Kangala Gana Primary School,11006,Primary,Primary,Public,Formal,School,,,35dbabe4-6801-4ac7-8063-8da243e43762,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3633769 12.5785786),13.3633769,12.5785786,Borno
u_fc_poi_school.22360,BR,NMIS,Lawanti Grema Dogo Primary School,11609,Primary,Primary,Public,Formal,School,,,3611a551-6030-4420-84f0-9cc411a0762e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.4799962 11.5876163),13.4799962,11.5876163,Borno
u_fc_poi_school.22423,BR,NMIS,Myimir Mbula Primary School,10608,Primary,Primary,Public,Formal,School,,,363553bc-7064-4826-a6b1-cb054d2aef1b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.7726396 10.9227412),12.7726396,10.9227412,Borno
u_fc_poi_school.22510,BR,OSGOF,Maje Durturi Primary School,12112,Primary,Primary,Unknown,Formal,School,,,3679c8ec-6a08-4695-951a-75a4bd3cba5c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8019467 12.2483317),13.8019467,12.2483317,Borno
u_fc_poi_school.22554,BR,OSGOF,Kissa Ngala Primary School,12610,Primary,Primary,Unknown,Formal,School,,,36967a31-d00a-4f0d-b6d0-78d169332481,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2663669 12.1353773),13.2663669,12.1353773,Borno
u_fc_poi_school.22588,BR,OSGOF,Viukuthla Primary School,10511,Primary,Primary,Unknown,Formal,School,,,36a9cdb8-c856-4bd4-8963-5d82dac861b5,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.2452615 10.6219692),12.2452615,10.6219692,Borno
u_fc_poi_school.22605,BR,OSGOF,Pika Billa Primary School,11801,Primary,Primary,Unknown,Formal,School,,,36b1dfc4-c0eb-4f70-aeee-bc391250c63f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.0116429 10.4368904),12.0116429,10.4368904,Borno
u_fc_poi_school.22620,BR,OSGOF,Tashan Itace Primary Sch,10402,Primary,Primary,Unknown,Formal,School,,,36b9a538-31c4-4bb1-867a-872c255c2293,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.6416073 10.3711662),11.6416073,10.3711662,Borno
u_fc_poi_school.22677,BR,NMIS,Dabar Gajere Primary School,11708,Primary,Primary,Public,Formal,School,,,36d5b154-943f-4c99-b2fa-81eced878e49,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8611575 12.7808615),13.8611575,12.7808615,Borno
u_fc_poi_school.22806,BR,OSGOF,Primary School Gosma,10807,Primary,Primary,Unknown,Formal,School,,,371c30b1-aeab-4d53-8589-4ec30142486e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.12105 11.99198),14.12105,11.99198,Borno
u_fc_poi_school.22880,BR,NMIS,Uba B Primary School,10211,Primary,Primary,Public,Formal,School,,,37401a76-43cf-441c-82f6-d912d1026201,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.219859 10.447526),13.219859,10.447526,Borno
u_fc_poi_school.22901,BR,NMIS,Dille Central Primary School,10202,Primary,Primary,Public,Formal,School,,,374ba54d-eb80-4793-a6c0-51f29f95dab4,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.2162323 10.7495428),13.2162323,10.7495428,Borno
u_fc_poi_school.22905,BR,NMIS,Masba Abari Primary School,11604,Primary,Primary,Public,Formal,School,,,374c9c50-a689-468c-95ec-3f87df113d3c,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.0196342 11.6012132),13.0196342,11.6012132,Borno
u_fc_poi_school.22924,BR,NMIS,Dasaa Primary School,12302,Primary,Primary,Public,Formal,School,,,375bf418-919f-4138-adf7-99999c5d8502,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.5979514 12.5777762),13.5979514,12.5777762,Borno
u_fc_poi_school.23064,BR,NMIS,Sabon Gari Primary School,10201,Primary,Primary,Public,Formal,School,,,37bb4a1f-cf63-4b4b-8cc0-a1cd4cc2f032,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.9726388 10.6237571),12.9726388,10.6237571,Borno
u_fc_poi_school.23130,BR,NMIS,Adam Mustapha Primary School,11401,Primary,Primary,Public,Formal,School,,,37ddfd36-f62e-4652-8427-7942b5e33056,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.4956088 11.8072186),12.4956088,11.8072186,Borno
u_fc_poi_school.23219,BR,NMIS,Kafa Primary School,10711,Primary,Primary,Public,Formal,School,,,38173ee2-6f6a-4aef-800b-c51800107fb8,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.4766591 11.3092056),12.4766591,11.3092056,Borno
u_fc_poi_school.23344,BR,OSGOF,Tarfa Primary School,10507,Primary,Primary,Unknown,Formal,School,,,3866f1fd-2e41-4cba-8d47-005a07d898a4,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.4329998 10.616196),12.4329998,10.616196,Borno
u_fc_poi_school.23468,BR,NMIS,Abbari Primary School,12508,Primary,Primary,Public,Formal,School,,,38a8c39f-3a01-417c-8153-adc462bee798,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (14.174869 12.4045592),14.174869,12.4045592,Borno
u_fc_poi_school.23543,BR,NMIS,Dandalmari Primary School,11410,Primary,Primary,Public,Formal,School,,,38d67761-156e-431a-a414-6b7d173b59ad,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.6615823 11.7962545),12.6615823,11.7962545,Borno
u_fc_poi_school.23709,BR,OSGOF,Mubiya Primary School,11207,Primary,Primary,Unknown,Formal,School,,,3938467f-a228-4678-be76-592589baaa9b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.1393291 10.4809531),12.1393291,10.4809531,Borno
u_fc_poi_school.23784,BR,NMIS,Sakdiya Primary School,10409,Primary,Primary,Public,Formal,School,,,396a6c05-62fe-4478-b871-0bcbbc65e035,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.770325 10.4322426),11.770325,10.4322426,Borno
u_fc_poi_school.23837,BR,NMIS,Durkwa Primary School,11207,Primary,Primary,Public,Formal,School,,,398785a3-0ef3-413d-b778-8c8de3cdfc1b,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.1212624 10.478724),12.1212624,10.478724,Borno
u_fc_poi_school.23903,BR,NMIS,Kasatcha Primary School,11601,Primary,Primary,Public,Formal,School,,,39b390ff-4e9e-4752-883e-8bdc0c3dc07e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.3219876 11.5938274),13.3219876,11.5938274,Borno
u_fc_poi_school.24163,BR,NMIS,Lehobi Primary School,10207,Primary,Primary,Public,Formal,School,,,3a4f03d4-8321-4696-897c-22389e59b366,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.8173169 10.706445),12.8173169,10.706445,Borno
u_fc_poi_school.24184,BR,NMIS,Wakdang Primary School,11210,Primary,Primary,Public,Formal,School,,,3a5c21e6-0833-47f5-bafd-8f596156839f,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.3408401 10.4403509),12.3408401,10.4403509,Borno
u_fc_poi_school.24209,BR,OSGOF,Primary School Maduri Pompoma,11009,Primary,Primary,Unknown,Formal,School,,,3a6d64e9-73ea-4815-93e8-9082ec2be13e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.0456582 12.8556779),13.0456582,12.8556779,Borno
u_fc_poi_school.24279,BR,OSGOF,Badairi Barka Primary School,12103,Primary,Primary,Unknown,Formal,School,,,3aa0086a-060d-450f-a5ae-29ef493c775e,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.8627719 12.528179),13.8627719,12.528179,Borno
u_fc_poi_school.24408,BR,NMIS,Lapapel Primary School,12704,Primary,Primary,Public,Formal,School,,,3af532e4-1704-40d1-918f-8aa2561da8ee,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.9359428 10.0576186),11.9359428,10.0576186,Borno
u_fc_poi_school.24630,BR,OSGOF,Jauro Primary School,11806,Primary,Primary,Unknown,Formal,School,,,3b7d6145-3fc5-4ddd-ad08-046d6cd7b248,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (11.8616174 10.4874304),11.8616174,10.4874304,Borno
u_fc_poi_school.24753,BR,NMIS,Meleri Priamary School,12205,Primary,Primary,Public,Formal,School,,,3bc51436-a6fd-484d-b7d5-4e7dff3e7310,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (12.5703413 13.1951005),12.5703413,13.1951005,Borno
u_fc_poi_school.24757,BR,OSGOF,Gava Primary School,11105,Primary,Primary,Unknown,Formal,School,,,3bc63d04-cf9d-4ce2-b81a-ae178d2fc980,primary-schools,/vsizip/C:\Users\JOSEPH\Downloads\rivers-public-schools+207more (1)\borno-primary-schools.zip/primary-schools.geojson,POINT (13.7716271 11.108343),13.7716271,11.108343,Borno
