id,state,lga_name,school_name_grid3,school_name_immap,status,education_level,school_type,latitude,longitude,category,subtype,management
u_fc_poi_school.18068,Adamawa,Song,Gyawan Primary School,Gyawan Primary School,Open,Pre-Primary & Primary,Regular,9.665006,12.501725,Primary,Primary,Public
u_fc_poi_school.18086,Adamawa,Fufore,Toza Primary School,Toza Primary School,Open,Pre-Primary & Primary,Regular,8.879411,12.584843,Primary,Primary,Public
u_fc_poi_school.18257,Adamawa,Mubi North,Chembal Primary School,Chembal Primary School,Open,Pre-Primary & Primary,Regular,10.411216,13.328324,Primary,Primary,Public
u_fc_poi_school.18413,Adamawa,Jada,Mayo Kila Nomadic Primary School,Mayo-Kila Nomadic Primary School,Open,Pre-Primary & Primary,Nomadic (Migrants),8.748261,12.472631,Primary,Primary,Public
u_fc_poi_school.18430,Adamawa,Mubi North,Ribawa Primary School,Ribawa Primary School,Open,Pre-Primary & Primary,Regular,10.365302,13.329545,Primary,Primary,Public
u_fc_poi_school.18746,Adamawa,Hong,Garaha Central Primary School,Garaha Central Primary School,Open,Pre-Primary & Primary,Regular,10.36482,12.864615,Primary,Primary,Public
u_fc_poi_school.18868,Adamawa,Lamurde,Opalo Primary School,"Government Senior Secondary School, Opalo",Open,Senior Secondary,Regular,9.509563,11.92722,Primary,Standard,Public
u_fc_poi_school.18888,Adamawa,Lamurde,Furtu Primary School,Furtu Primary School,Open,Pre-Primary & Primary,Regular,9.601912,11.792035,Primary,Primary,Public
u_fc_poi_school.19104,Adamawa,Demsa,Girls Primary School Demsa,"Government Girls' Senior Secondary School, Demsa",Open,Senior Secondary,Regular,9.418722,12.130474,Primary,Standard,Public
u_fc_poi_school.19263,Adamawa,Ganye,Ganye IV Primary School,Ganye Iv Primary School,Open,Pre-Primary & Primary,Regular,8.430889,12.052708,Primary,Pre Primary,Public
u_fc_poi_school.19422,Adamawa,Ganye,Timko Primary School,Timko Primary School,Open,Pre-Primary & Primary,Regular,8.558307,11.922584,Primary,Primary,Public
u_fc_poi_school.19621,Adamawa,Guyuk,Mada II Primary School,Mada II Primary School,Open,Pre-Primary & Primary,Nomadic (Migrants),10.007614,11.962822,Primary,Primary,Public
u_fc_poi_school.19645,Adamawa,Shelleng,Jakinda Primary School,Jakinda Primary School,Open,Pre-Primary & Primary,Regular,9.822991,12.135153,Primary,Primary,Public
u_fc_poi_school.19734,Adamawa,Hong,Gudawi Primary School,Gudawi Primary School,Open,Pre-Primary & Primary,Regular,10.3368867,12.7392432,Primary,Standard,Public
u_fc_poi_school.19988,Adamawa,Demsa,Dilli Primary School,"Government Junior Secondary School, Dilli",Open,Junior Secondary,Regular,9.536543,12.157371,Primary,Standard,Public
u_fc_poi_school.20128,Adamawa,Jada,Mayo Hako Nomadic Primary School,Mayo-Hako Nomadic Primary School,Open,Pre-Primary & Primary,Regular,8.63122,12.325482,Primary,Primary,Public
u_fc_poi_school.20343,Adamawa,Jada,Dalami Primary School,Dalami Primary School,Open,Pre-Primary & Primary,Regular,8.700467,12.347826,Primary,Primary,Public
u_fc_poi_school.20398,Adamawa,Hong,Dziga Yerima Primary,Dziga Yerima Primary School,Open,Pre-Primary & Primary,Regular,10.217765,13.03257,Primary,Primary,Public
u_fc_poi_school.20498,Adamawa,Ganye,Gangjuken Primary School,Gangjuken Primary School,Open,Pre-Primary & Primary,Regular,8.52195,11.915008,Primary,Primary,Public
u_fc_poi_school.20598,Adamawa,Mayo-Belwa,Dogorobi Primary School,Dogorobi Primary School,Open,Pre-Primary & Primary,Regular,9.0466403,11.8991383,Primary,Standard,Public
u_fc_poi_school.20726,Adamawa,Song,Handa Primary School,Handa Primary School,Open,Pre-Primary & Primary,Regular,9.827491,12.512135,Primary,Standard,Public
u_fc_poi_school.20943,Adamawa,Mayo-Belwa,Yolde Gubudo Primary School,Yolde Gubudo Primary School,Open,Pre-Primary & Primary,Regular,9.093893,12.046078,Primary,Primary,Public
u_fc_poi_school.20968,Adamawa,Jada,Keumsi Primary School,Keumsi Primary School,Open,Pre-Primary & Primary,Regular,8.695507,12.202517,Primary,Primary,Public
u_fc_poi_school.21167,Adamawa,Song,Golare Primary School I,Golare I Primary School,Open,Pre-Primary & Primary,Regular,10.004742,12.654705,Primary,Primary,Public
u_fc_poi_school.21192,Adamawa,Numan,Tunga Ladan Primary School,Tunga-Ladan Primary School,Open,Pre-Primary & Primary,Regular,9.413912,11.585621,Primary,Primary,Public
u_fc_poi_school.21245,Adamawa,Numan,John Holt Primary School,John Holt Primary School,Open,Pre-Primary & Primary,Regular,9.467826,12.023302,Primary,Primary,Public
u_fc_poi_school.21291,Adamawa,Guyuk,Bodeno Primary School,Bodeno Primary School,Open,Pre-Primary & Primary,Regular,10.0294106,11.9738245,Primary,Standard,Public
u_fc_poi_school.21413,Adamawa,Maiha,Kilange Primary School,Kilange Primary School,Open,Pre-Primary & Primary,Regular,10.169213,13.123011,Primary,Primary,Public
u_fc_poi_school.21473,Adamawa,Lamurde,Song Primary School,Song Primary School,Open,Pre-Primary & Primary,Regular,9.564833,11.566391,Primary,Primary,Public
u_fc_poi_school.21613,Adamawa,Guyuk,Chikila Tudu Primary School,"Government Junior Secondary School, Chikila Tudu",Open,Junior Secondary,Regular,9.788423,11.874144,Primary,Primary,Public
u_fc_poi_school.21615,Adamawa,Demsa,Gurin Kasuwa Primary School,Gurin Kasuwa,Open,Pre-Primary & Primary,Regular,9.230265,11.804861,Primary,Primary,Public
u_fc_poi_school.21725,Adamawa,Hong,Kukurpu Primary School,Kukurpu Primary School,Open,Pre-Primary & Primary,Regular,10.21717,12.912503,Primary,Primary,Public
u_fc_poi_school.21750,Adamawa,Hong,Naiwa Primary School,Naiwa Primary School,Open,Pre-Primary & Primary,Regular,10.327644,13.121294,Primary,Primary,Public
u_fc_poi_school.21945,Adamawa,Ganye,Wadore Primary School,Wadore Primary School,Open,Pre-Primary & Primary,Regular,8.466597,12.162246,Primary,Primary,Public
u_fc_poi_school.22024,Adamawa,Gombi,Hushipra Primary School,Hushipra Primary School,Open,Pre-Primary & Primary,Regular,10.242554,12.661751,Primary,Primary,Public
u_fc_poi_school.22265,Adamawa,Girei,Gadamayo Primary School,Gadamayo Nomadic Primary School,Open,Pre-Primary & Primary,Nomadic (Migrants),9.541261,12.41683,Primary,Primary,Public
u_fc_poi_school.22311,Adamawa,Hong,Daksiri Gari Primary School,Daksiri Gari Primary School,Open,Pre-Primary & Primary,Regular,10.14014,12.929556,Primary,Primary,Public
u_fc_poi_school.22402,Adamawa,Hong,Gashala Primary School,Gashala Primary School,Open,Pre-Primary & Primary,Regular,10.357626,13.105144,Primary,Primary,Public
u_fc_poi_school.22428,Adamawa,Yola North,Iqra Academy,Iqra Senior Secondary School,Open,Private Education,Regular,9.264402,12.456987,Primary,Standard,Private
u_fc_poi_school.22694,Adamawa,Hong,Jaba Hyema Primary School,Jaba Hyema Primary School,Open,Pre-Primary & Primary,Regular,10.128874,13.080918,Primary,Primary,Public
u_fc_poi_school.22804,Adamawa,Demsa,Kpasham Central Primary School,Kpasham Central Primary School,Open,Pre-Primary & Primary,Regular,9.299035,11.763432,Primary,Standard,Public
u_fc_poi_school.22893,Adamawa,Fufore,Jangbunu Primary School,Jangbunu Primary School,Open,Pre-Primary & Primary,Regular,8.8277,12.502589,Primary,Primary,Public
u_fc_poi_school.23239,Adamawa,Ganye,Kurum Primary School,Kurum Primary School,Open,Pre-Primary & Primary,Regular,8.323474,11.97953,Primary,Primary,Public
u_fc_poi_school.23294,Adamawa,Yola North,Doubeli Primary School,Doubeli Primary School,Open,Pre-Primary & Primary,Regular,9.287323,12.439556,Primary,Standard,Public
u_fc_poi_school.23515,Adamawa,Toungo,Mentan Primary School,Mentan Primary School,Open,Pre-Primary & Primary,Regular,8.125213,12.016116,Primary,Primary,Public
u_fc_poi_school.23527,Adamawa,Girei,Yelwa Kabawa Primary School,Yelwa Kabawa Primary School,Open,Pre-Primary & Primary,Regular,9.349602,12.425762,Primary,Primary,Public
u_fc_poi_school.23556,Adamawa,Lamurde,Gali Primary School,Gali Primary School,Open,Pre-Primary & Primary,Regular,9.574536,11.475139,Primary,Primary,Public
u_fc_poi_school.23564,Adamawa,Lamurde,Kabawa Primary School,Kabawa Primary School,Open,Pre-Primary & Primary,Regular,9.521332,11.828762,Primary,Primary,Public
u_fc_poi_school.23689,Adamawa,Ganye,Konage Primary School,Konage Primary School,Open,Pre-Primary & Primary,Regular,8.5932,11.951574,Primary,Primary,Public
u_fc_poi_school.23855,Adamawa,Michika,Drigimi Primary School,Drigimi Primary School,Open,Pre-Primary & Primary,Regular,10.684148,13.401545,Primary,Primary,Public
u_fc_poi_school.23880,Adamawa,Mayo-Belwa,Poli Mayo Farang Primary School,Poli-Mayo Farang Primary School,Open,Pre-Primary & Primary,Regular,8.978574,12.033684,Primary,Primary,Public
u_fc_poi_school.23911,Adamawa,Hong,Mbalwaha Primary School,Mbalwaha Primary School,Open,Pre-Primary & Primary,Regular,10.330083,12.947421,Primary,Primary,Public
u_fc_poi_school.24004,Adamawa,Fufore,Dasin Hausa Primary School,Dasin Hausa Primary School,Open,Pre-Primary & Primary,Regular,9.27201,12.655071,Primary,Standard,Public
u_fc_poi_school.24224,Adamawa,Ganye,Kurumji Primary School,Kurumji Nomadic Primary School,Open,Pre-Primary & Primary,Regular,8.584127,11.949971,Primary,Primary,Public
u_fc_poi_school.24375,Adamawa,Michika,Hausari Primary School Michika,"Hausari Primary School, Michika",Open,Pre-Primary & Primary,Regular,10.622272,13.382086,Primary,Primary,Public
u_fc_poi_school.24413,Adamawa,Song,Gudu Primary School,Gudu Primary School,Open,Pre-Primary & Primary,Regular,9.9384446,12.5220109,Primary,Primary,Public
u_fc_poi_school.24590,Adamawa,Yola South,Hammawa Primary School,Hammawa Primary School,Open,Pre-Primary & Primary,Regular,9.206616,12.485971,Primary,Standard,Public
u_fc_poi_school.24595,Adamawa,Yola South,Rumde Mallum Primary School,Rumde-Mallum Nomadic Primary School,Open,Pre-Primary & Primary,Nomadic (Migrants),9.205457,12.411507,Primary,Primary,Public
u_fc_poi_school.24663,Adamawa,Hong,Mildu Balgaza Primary School,Mildu Balgaza Primary School,Open,Pre-Primary & Primary,Regular,10.339912,13.046704,Primary,Primary,Public
u_fc_poi_school.24701,Adamawa,Maiha,Salma Primary School,Salma Primary School,Open,Pre-Primary & Primary,Regular,10.016447,13.096284,Primary,Primary,Public
u_fc_poi_school.24746,Adamawa,Shelleng,Talum Primary School,Talum Primary School,Open,Pre-Primary & Primary,Regular,9.749977,11.974512,Primary,Primary,Public
u_fc_poi_school.25067,Adamawa,Demsa,Billachi Primary School,Billachi Primary School,Open,Pre-Primary & Primary,Regular,9.540442,12.055654,Primary,Primary,Public
u_fc_poi_school.25300,Adamawa,Numan,Nzoruwe Primary School,Nzoruwe Primary School,Open,Pre-Primary & Primary,Regular,9.440426,11.905598,Primary,Primary,Public
u_fc_poi_school.25325,Adamawa,Madagali,Humsi Primary School,Humsi Primary School,Open,Pre-Primary & Primary,Regular,10.873664,13.648514,Primary,Primary,Public
u_fc_poi_school.25522,Adamawa,Fufore,Jubawo Primary School,Jubawo Primary School,Open,Pre-Primary & Primary,Regular,9.201959,12.726915,Primary,Primary,Public
u_fc_poi_school.25559,Adamawa,Fufore,Mayo Ine Primary School,"Government Junior Secondary School, Mayo-Ine",Open,Junior Secondary,Regular,9.1160453,12.2299286,Primary,Standard,Public
u_fc_poi_school.25563,Adamawa,Jada,Abejo Primary School,Abejo Primary School,Open,Pre-Primary & Primary,Regular,8.67647,12.385334,Primary,Primary,Public
u_fc_poi_school.25585,Adamawa,Michika,Nyiburi Primary School,Nyiburi Primary School,Open,Pre-Primary & Primary,Regular,10.603317,13.526462,Primary,Primary,Public
u_fc_poi_school.25656,Adamawa,Fufore,Nyibango Primary School,Nyibango Primary School,Open,Pre-Primary & Primary,Regular,9.005182,12.337718,Primary,Primary,Public
u_fc_poi_school.25670,Adamawa,Michika,Murva Primary School,Murva Primary School,Open,Pre-Primary & Primary,Regular,10.651717,13.403629,Primary,Primary,Public
u_fc_poi_school.25765,Adamawa,Hong,Mijili Primary School,Mijili Primary School,Open,Pre-Primary & Primary,Regular,10.349499,12.975671,Primary,Primary,Public
u_fc_poi_school.25782,Adamawa,Hong,Kurmi Primary School,Kurmi Primary School,Open,Pre-Primary & Primary,Regular,10.242984,13.158079,Primary,Primary,Public
u_fc_poi_school.25864,Adamawa,Ganye,Buwangal Primary School,Buwangal Primary School,Open,Pre-Primary & Primary,Regular,8.451159,12.085785,Primary,Primary,Public
u_fc_poi_school.25887,Adamawa,Ganye,Gangkoen Primary School,"Government Junior Secondary School, Gangkoen",Open,Junior Secondary,Regular,8.444733,12.012374,Primary,Primary,Public
u_fc_poi_school.25949,Adamawa,Ganye,Lingbi Primary School,Lingbi Primary School,Open,Pre-Primary & Primary,Regular,8.390233,11.91834,Primary,Primary,Public
u_fc_poi_school.25956,Adamawa,Fufore,Bongire Primary School,Bongire Primary School,Open,Pre-Primary & Primary,Regular,9.227883,12.646209,Primary,Primary,Public
u_fc_poi_school.26032,Adamawa,Jada,Bagobiri Primary School,Bagobiri Primary School,Open,Pre-Primary & Primary,Regular,8.800454,12.051583,Primary,Primary,Public
u_fc_poi_school.26070,Adamawa,Fufore,Wafango Primary School,Wafango Primary School,Open,Pre-Primary & Primary,Regular,9.1162957,12.2294568,Primary,Primary,Public
u_fc_poi_school.26108,Adamawa,Fufore,Verere Primary School,Verere Primary School,Open,Pre-Primary & Primary,Regular,9.018463,12.628766,Primary,Primary,Public
u_fc_poi_school.26179,Adamawa,Ganye,Bankuren Primary School,Bankuren Primary School,Open,Pre-Primary & Primary,Regular,8.549744,11.972778,Primary,Primary,Public
u_fc_poi_school.26301,Adamawa,Fufore,Wuro Mallum Primary School,Wuro Mallum Primary School,Open,Pre-Primary & Primary,Regular,9.134093,12.676898,Primary,Primary,Public
u_fc_poi_school.26337,Adamawa,Mayo-Belwa,Pola Kanuki Primary School,Pola Kanuki Primary School,Open,Pre-Primary & Primary,Regular,8.644193,11.873683,Primary,Primary,Public
u_fc_poi_school.26407,Adamawa,Madagali,Dar Primary School,Dar Primary School,Open,Pre-Primary & Primary,Regular,10.826416,13.457904,Primary,Primary,Public
u_fc_poi_school.26438,Adamawa,Toungo,Nadu Primary School,Nadu Primary School,Open,Pre-Primary & Primary,Regular,8.211722,12.146423,Primary,Primary,Public
u_fc_poi_school.26519,Adamawa,Hong,Njairi Primary School,Njairi Primary School,Open,Pre-Primary & Primary,Regular,10.2793,13.219147,Primary,Primary,Public
u_fc_poi_school.26850,Adamawa,Lamurde,Lassun Primary School,Lassun Primary School,Open,Pre-Primary & Primary,Regular,9.545821,11.665292,Primary,Primary,Public
u_fc_poi_school.26923,Adamawa,Hong,Bangshika Primary School,Bangshika Primary School,Open,Pre-Primary & Primary,Regular,10.202854,12.9889,Primary,Standard,Public
u_fc_poi_school.26949,Adamawa,Maiha,Parnyel Primary School,Parnyel Primary School,Open,Pre-Primary & Primary,Regular,10.199371,13.154041,Primary,Primary,Public
u_fc_poi_school.26960,Adamawa,Numan,Kwahuba Primary School,Kwahuba Primary School,Open,Pre-Primary & Primary,Regular,9.502903,11.862271,Primary,Primary,Public
u_fc_poi_school.27016,Adamawa,Hong,Kwabaktina Primary,Kwabaktina Primary School,Open,Pre-Primary & Primary,Regular,10.240301,12.9341011,Primary,Primary,Public
u_fc_poi_school.27055,Adamawa,Gombi,Gaanda Pilot,Gaanda Pilot Primary School,Open,Pre-Primary & Primary,Regular,10.150546,12.4326,Primary,Primary,Public
u_fc_poi_school.27139,Adamawa,Mubi South,Ngoba Primary School,Ngoba Primary School,Open,Pre-Primary & Primary,Regular,10.235558,13.351076,Primary,Primary,Public
u_fc_poi_school.27158,Adamawa,Jada,Gbansa Primary School,Gbansa Primary School,Open,Pre-Primary & Primary,Regular,8.720415,12.311216,Primary,Primary,Public
u_fc_poi_school.27231,Adamawa,Mayo-Belwa,Yotti Bakum Primary School,Yotti Bakum Primary School,Open,Pre-Primary & Primary,Regular,9.14792,11.742295,Primary,Primary,Public
u_fc_poi_school.27497,Adamawa,Jada,Mari Primary School,Mari Primary School,Open,Pre-Primary & Primary,Regular,8.654525,12.288905,Primary,Primary,Public
u_fc_poi_school.27517,Adamawa,Mubi North,Girmanjara Primary School,Girmanjara Primary School,Open,Pre-Primary & Primary,Regular,10.224938,13.451231,Primary,Primary,Public
u_fc_poi_school.27831,Adamawa,Michika,Jiddel Primary School Michika,"Jiddel Primary School, Michika",Open,Pre-Primary & Primary,Regular,10.643233,13.395341,Primary,Standard,Public
u_fc_poi_school.28135,Adamawa,Fufore,Tomsoro Primary School,Tomsoro Primary School,Open,Pre-Primary & Primary,Regular,9.052236,12.481806,Primary,Primary,Public
u_fc_poi_school.28253,Adamawa,Fufore,Bilachi Primary School,"Government Junior Secondary School, Bilachi",Open,Junior Secondary,Regular,9.376059,12.847936,Primary,Primary,Public
u_fc_poi_school.28396,Adamawa,Fufore,Solomsi Primary School,Solomsi Primary School,Open,Pre-Primary & Primary,Regular,9.221489,12.738933,Primary,Primary,Public
u_fc_poi_school.28483,Adamawa,Shelleng,Girls Child Primary School,Girls Child Primary School,Open,Pre-Primary & Primary,Regular,9.887798,12.008927,Primary,Standard,Public
u_fc_poi_school.28550,Adamawa,Toungo,Kenna Primary School,Kenna Primary School,Open,Pre-Primary & Primary,Regular,7.994379,11.510938,Primary,Primary,Public
u_fc_poi_school.28576,Adamawa,Guyuk,Dumna Dutse I Primary School,Dumna Dutse I Primary School,Open,Pre-Primary & Primary,Regular,9.709568,11.86939,Primary,Primary,Public
u_fc_poi_school.28621,Adamawa,Ganye,Sankolum Primary School,Sankolum Primary School,Open,Pre-Primary & Primary,Regular,8.410821,12.013144,Primary,Primary,Public
u_fc_poi_school.28699,Adamawa,Hong,Makera B Primary School,Makera 'B' Primary School,Open,Pre-Primary & Primary,Regular,10.28979,13.078544,Primary,Primary,Public
u_fc_poi_school.28827,Adamawa,Fufore,Bati Primary School,Bati Primary School,Open,Pre-Primary & Primary,Regular,8.882782,12.461977,Primary,Primary,Public
u_fc_poi_school.28849,Adamawa,Toungo,Timyeren Primary School,Timyeren Primary School,Open,Pre-Primary & Primary,Regular,8.002641,11.828415,Primary,Primary,Public
u_fc_poi_school.28855,Adamawa,Mayo-Belwa,Badinge Primary School,Badinge Primary School,Open,Pre-Primary & Primary,Regular,9.057714,11.842417,Primary,Primary,Public
u_fc_poi_school.28985,Adamawa,Hong,Pella I Primary School,Pella I Primary School,Open,Pre-Primary & Primary,Regular,10.150393,12.933499,Primary,Primary,Public
u_fc_poi_school.29232,Adamawa,Mayo-Belwa,Yolde Boile Primary School,Yolde Boile Primary School,Open,Pre-Primary & Primary,Regular,8.875853,12.1028,Primary,Primary,Public
u_fc_poi_school.29410,Adamawa,Girei,Gereng B Primary School,Gereng 'B' Primary School,Open,Pre-Primary & Primary,Regular,9.484325,12.30918,Primary,Primary,Public
u_fc_poi_school.29450,Adamawa,Girei,Darul Hijra Islamic Academy Primary School,Darul Hijra Islamic Academy,Open,Private Education,Islamiyya Integrated,9.362116,12.540313,Primary,Standard,Public
u_fc_poi_school.29534,Adamawa,Ganye,Konglata Primary School,Konglata Nomadic Primary School,Open,Pre-Primary & Primary,Regular,8.584073,12.143436,Primary,Primary,Public
