Date of Survey,How was the location Accessed,Location Accessibility,Location_type,Population Category,New Location,State,State code,LGA,LGA code,Ward,Site Type,Site Classification,Site Name,Site ID (SSID),Site Status (if Camp),Latitude,Longitude,new_locations/Site_Class,Reasons of Displacement,Reason for Returning,Households,Individuals,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2025,# IDPS/RETURNEES/INTEGRATED/RESETTLED-INDs Arrival- in 2025,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2024_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2024_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2023_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2023_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2022_hh,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2022_ind,# IDPS/RETURNEES/INTEGRATED/RESETTLED-HHs Arrival- in 2014_2021_hh,idps_Returnees_integrate_resettled_2014_2021_ind,Total_Arrival Year - Households,Total_Arrival Year -Individuals,Male Infants (<1 y),Female Infants (<1 y),Male Children (1-5 y),Female Children (1-5 y),Male Children (6-12 y),Female Children (6-12 y),Male Youth (13-17 y),Female Youth (13-17 y),Male Adults (18-59 y),Female Adults (18-59 y),Male Elderly (60 +y ),Female Elderly (60 +y ),Returnee Status,initially displaced Country,Initially displaced State,Initially displaced LGA,Initially displaced WARD,Majority Year of Returns (2025) - HH,Majority Year of Returns (2025) - IND,Majority Year of Returns (2024) - HH,Majority Year of Returns (2024) - IND,Majority Year of Returns (2023) - HH,Majority Year of Returns (2023) - IND,Majority Year of Returns (2022) - HH,Majority Year of Returns (2022) - IND,Majority Year of Returns (2014-2021) - HH,Majority Year of Returns (2014-2021) - IND
2025-03-24,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Fufore,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Mar Gire,AD_H035,,9.21804,12.64191,Rural,Insurgency,,19,93,0,0,1,6,1,5,1,15,16,67,19,93,3,5,6,7,7,8,9,12,19,17,0,0,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Fufore,NGA002002,Fufore,IDPs in camp,Planned,Fufore Camp,AD_S019,Formal,9.20771,12.67751,Rural,Insurgency,,178,1068,0,0,0,0,0,0,0,0,178,1068,178,1068,15,23,55,96,60,91,65,138,229,239,26,31,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Fufore,NGA002002,Fufore,IDPs in camp,Spontaneous,Wuro Ahi,AD_S031,Informal,9.21765,12.6543,Rural,Insurgency,,48,387,1,5,1,6,2,10,5,25,39,341,48,387,4,6,21,24,22,30,34,37,96,104,4,5,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Gurin,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Wuro Kesum,AD_H037,,9.09661,12.87983,Rural,Insurgency,,16,101,0,0,0,0,1,2,1,10,14,89,16,101,3,2,9,11,13,11,10,12,17,13,0,0,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Gurin,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ngongre,AD_H038,,9.11495,12.8832,Rural,Insurgency,,7,31,0,0,1,6,0,0,1,3,5,22,7,31,3,6,1,1,1,1,2,3,6,7,0,0,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Gurin,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Anguwan Tivi,AD_H039,,9.10845,12.88559,Rural,Insurgency,,21,105,0,0,3,15,3,12,3,18,12,60,21,105,2,4,7,9,7,9,10,12,22,21,1,1,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Gurin,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Wuro Yolde,AD_H040,,9.11392,12.86973,Rural,Insurgency,,6,51,0,0,0,0,0,0,0,0,6,51,6,51,2,4,7,6,3,6,5,3,7,8,0,0,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Gurin,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Hirnange,AD_H041,,9.11014,12.88028,Rural,Insurgency,,7,43,0,0,2,6,0,0,1,7,4,30,7,43,1,2,7,8,1,2,2,3,8,9,0,0,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Mayo Ine,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kohi Manga,AD_H484,,9.14598,12.35287,Rural,Insurgency,,99,594,0,0,3,15,1,3,5,41,90,535,99,594,25,30,64,76,38,48,48,47,91,105,10,12,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Pariya,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Nyibire,AD_H794,,9.37723,12.70282,Rural,Insurgency,,38,203,0,0,0,0,5,25,0,0,33,178,38,203,5,6,17,30,17,13,12,10,48,38,4,3,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Fufore,NGA002002,Pariya,IDPs in camp,Spontaneous,Daware Camp,AD_S006,Informal,9.41825,12.59718,Rural,Insurgency,,443,3175,0,0,6,48,3,13,5,62,429,3052,443,3175,69,88,170,202,526,541,339,270,445,471,31,23,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Fufore,NGA002002,Pariya,IDPs in camp,Spontaneous,Anguwan Mumuyawa,AD_S033,Informal,9.4212,12.5971,Rural,Insurgency,,79,603,0,0,0,0,0,0,0,0,79,603,79,603,14,18,41,49,33,41,35,28,180,138,12,14,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Ribadu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Dulo Fulani,AD_H043,,9.29598,12.79633,Rural,Insurgency,,161,538,0,0,0,0,0,0,0,0,161,538,161,538,8,8,32,48,28,26,33,33,183,129,7,3,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Ribadu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Kolere,AD_H044,,9.29717,12.71503,Rural,Insurgency,,4,39,0,0,1,4,0,0,0,0,3,35,4,39,1,2,4,5,3,4,4,4,5,7,0,0,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Fufore,NGA002002,Ribadu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ngurore,AD_H045,,9.30652,12.72032,Rural,Insurgency,,8,59,0,0,2,13,0,0,1,6,5,40,8,59,2,4,4,5,6,5,4,6,10,12,0,1,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Gamu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Gamu,AD_H046,,8.267427,12.068349,Rural,Insurgency,,11,76,3,15,1,8,0,0,1,5,6,48,11,76,3,5,2,8,6,10,7,7,5,19,1,3,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye I,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Tsohan Kasuwa,AD_H047,,8.4316,12.053114,Rural,Insurgency,,10,61,0,0,0,0,2,10,0,0,8,51,10,61,2,2,2,3,4,6,10,12,10,10,0,0,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye I,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Tudun Wada,AD_H048,,8.457648,12.039876,Rural,Insurgency,,11,70,0,0,0,0,0,0,0,0,11,70,11,70,2,2,7,6,4,4,5,6,11,12,4,7,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye I,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Anguwan Jada,AD_H049,,8.445773,12.045286,Rural,Insurgency,,10,73,2,10,0,0,0,0,0,0,8,63,10,73,3,3,6,8,6,7,7,7,10,11,2,3,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye I,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ganye 1,AD_H050,,8.451662,12.051298,Rural,Insurgency,,10,77,0,0,0,0,0,0,0,0,10,77,10,77,2,3,7,7,7,8,8,7,11,13,2,2,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Luggere,AD_H051,,8.432025,12.063586,Rural,Insurgency,,5,30,0,0,0,0,0,0,0,0,5,30,5,30,1,1,2,2,2,3,4,2,6,7,0,0,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Gangaraso,AD_H052,,8.445899,12.059015,Rural,Insurgency,,7,45,0,0,0,0,0,0,0,0,7,45,7,45,1,1,2,2,3,4,7,7,8,9,0,1,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Maiduguri,AD_H053,,8.437966,12.051706,Rural,Insurgency,,9,47,1,4,0,0,1,4,0,0,7,39,9,47,1,1,3,3,4,3,2,3,10,12,2,3,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Bakin Kasuwa,AD_H054,,8.441018,12.058316,Rural,Insurgency,,9,56,0,0,0,0,0,0,0,0,9,56,9,56,2,1,2,2,4,6,5,6,10,13,2,3,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Opposite Ninetel,AD_H055,,8.448803,12.058655,Rural,Insurgency,,8,53,0,0,0,0,0,0,0,0,8,53,8,53,1,2,3,0,5,2,9,12,0,14,3,2,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Ganye Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Wukari,AD_H056,,8.454662,12.058466,Rural,Insurgency,,7,50,0,0,0,0,0,0,0,0,7,50,7,50,2,2,2,3,4,6,4,4,9,10,2,2,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Sangasumi,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Anguwan Shakata,AD_H057,,8.432826,12.048829,Rural,Insurgency,,4,33,0,0,0,0,0,0,0,0,4,33,4,33,1,1,2,2,2,3,5,6,6,5,0,0,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Sangasumi,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Dawasa,AD_H058,,8.430631,12.046884,Rural,Insurgency,,6,53,0,0,0,0,1,4,0,0,5,49,6,53,1,1,2,2,4,6,6,10,8,11,1,1,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Sangasumi,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ganye Iii,AD_H059,,8.439187,12.038598,Rural,Insurgency,,7,50,2,6,0,0,0,0,0,0,5,44,7,50,2,2,3,4,7,8,5,7,5,5,1,1,IDPs,,,,,,,,,,,,,,
2025-03-26,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Ganye,NGA002003,Sugu,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Sabon Kasuwa,AD_H060,,8.37048,12.067046,Rural,Insurgency,,5,42,0,0,0,0,1,3,0,0,4,39,5,42,1,1,3,4,3,5,5,6,5,7,0,2,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Dakri,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Wuro Alhaji,AD_H061,,9.33472,12.45766,Rural,Insurgency,,13,76,0,3,0,3,0,0,0,0,13,70,13,76,1,2,6,9,6,7,3,4,14,22,1,1,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Dakri,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Darki,AD_H062,,9.33412,12.4721,Rural,Insurgency,,33,121,0,0,3,6,1,3,0,2,29,110,33,121,3,4,12,7,14,13,10,10,15,30,1,2,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Dakri,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Federal Housing,AD_H063,,9.31808,12.47898,Rural,Insurgency,,134,575,4,8,2,10,3,17,5,40,120,500,134,575,5,10,10,15,82,132,101,11,95,102,5,7,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Damare,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Bajabure,AD_H064,,9.30316,12.46516,Urban,Insurgency,,104,345,0,8,2,15,0,2,2,8,100,312,104,345,5,6,25,32,25,16,36,22,70,102,2,4,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Damare,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Tafare,AD_H065,,9.31853,12.45172,Urban,Insurgency,,141,538,0,3,0,0,0,0,3,8,138,527,141,538,6,9,49,18,34,33,46,40,148,150,1,4,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Damare,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Damare,AD_H066,,9.31599,12.44461,Urban,Insurgency,,61,339,1,10,0,0,2,12,1,2,57,315,61,339,6,10,18,22,29,50,58,75,25,39,4,3,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Damare,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Liade,AD_H067,,9.31334,12.46029,Urban,Insurgency,,177,675,5,23,22,77,20,51,45,125,85,399,177,675,9,15,19,20,110,123,105,170,38,50,7,9,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Damare,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Badarisa,AD_H068,,9.30584,12.47189,Urban,Insurgency,,150,720,2,5,0,0,3,15,1,4,144,696,150,720,6,9,49,18,34,33,65,80,201,215,4,6,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Damare,IDPs in camp,Planned,Wadai,AD_S035,Informal,9.30613,12.4846,Rural,Insurgency,,59,519,1,4,3,28,13,102,10,57,32,328,59,519,10,8,30,32,71,59,28,35,80,159,2,5,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Damare,IDPs in camp,Planned,Angwan Kara,AD_S040,Informal,9.31974,12.44136,Rural,Insurgency,,166,1025,0,0,3,22,3,8,5,38,155,957,166,1025,9,13,97,82,87,97,182,82,172,179,10,15,IDPs,,,,,,,,,,,,,,
2025-03-19,face to face,partial,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Gereng,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Gereng,AD_H519,,9.48596,12.30687,Rural,Insurgency,,130,400,30,60,25,50,20,90,25,80,30,120,130,400,7,9,9,10,48,46,65,66,62,67,5,6,IDPs,,,,,,,,,,,,,,
2025-03-18,face to face,partial,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Gereng,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,K H O,AD_H520,,9.45632,12.35625,Rural,Insurgency,,160,800,20,70,30,150,20,80,40,200,50,300,160,800,18,22,26,55,60,72,81,90,172,177,12,15,IDPs,,,,,20.0,70.0,30.0,150.0,20.0,80.0,40.0,200.0,50.0,400.0
2025-03-19,face to face,partial,Returnees,Returnees,no,Adamawa,NGA002,Girei,NGA002005,Gereng,Returnees,Returnees,Gereng,AD_R009,,9.48598,12.30689,Rural,Insurgency,Improved security,400,4000,20,70,80,500,90,1000,100,1100,110,1330,400,4000,302,312,336,346,379,372,429,431,408,412,126,147,IDP Returnee,Nigeria,Adamawa,Girei,Dakri,20.0,70.0,80.0,500.0,90.0,1000.0,100.0,1100.0,110.0,1330.0
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Girei I,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Sabon Gari,AD_H071,,9.33938,12.50727,Rural,Insurgency,,250,1200,50,200,30,150,70,200,30,200,70,450,250,1200,20,60,61,80,86,85,50,150,200,300,40,68,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Girei I,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Zuma,AD_H072,,9.33893,12.5085,Urban,Insurgency,,150,519,30,95,20,70,20,54,30,120,50,180,150,519,5,5,10,10,50,62,50,60,90,150,12,15,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Girei I,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Sangere,AD_H073,,9.34431,12.51341,Rural,Insurgency,,110,600,10,40,10,60,20,100,30,150,40,250,110,600,10,10,15,20,40,50,45,60,120,200,12,18,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Girei I,IDPs in camp,Spontaneous,Segere Dutse,AD_S032,Informal,9.34264,12.51707,Rural,Insurgency,,85,580,7,50,8,60,10,90,20,100,40,280,85,580,20,20,25,25,30,35,40,65,100,180,15,25,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Girei I,IDPs in camp,Spontaneous,Nana Villa,AD_S034,Informal,9.35204,12.51312,Rural,Insurgency,,75,275,10,35,10,40,15,50,15,70,25,80,75,275,8,5,12,5,15,10,15,30,50,100,10,15,IDPs,,,,,,,,,,,,,,
2025-03-28,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Girei I,IDPs in camp,Spontaneous,Ungwan Abuja,AD_S036,Informal,9.35209,12.51223,Rural,Insurgency,,60,220,5,20,10,30,10,40,10,50,25,80,60,220,6,7,9,11,17,19,32,34,36,42,4,3,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Girei Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Sabon Fegi,AD_H069,,9.37582,12.55931,Urban,Insurgency,,50,250,10,40,8,50,6,30,6,35,20,95,50,250,5,5,8,12,10,5,30,30,50,60,22,13,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Girei Ii,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Mai Turare,AD_H070,,9.37211,12.55222,Urban,Insurgency,,90,500,10,40,8,60,12,120,20,150,40,130,90,500,10,15,20,15,30,40,40,60,90,130,15,35,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Girei Ii,IDPs in camp,Spontaneous,Lowcost Quarters,AD_S038,Informal,9.36791,12.55256,Urban,Insurgency,,68,480,8,50,9,70,8,60,13,80,30,220,68,480,10,10,20,25,30,35,30,40,120,140,8,12,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Jera Bakari,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ungwan Yungur,AD_H075,,9.505,12.491,Rural,Insurgency,,29,120,0,0,1,2,0,18,8,30,20,70,29,120,1,2,10,8,8,2,8,8,27,35,6,5,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Jera Bakari,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Bakin Kasuwa,AD_H076,,9.50503,12.49995,Rural,Insurgency,,18,75,2,6,0,0,5,14,5,22,6,33,18,75,4,4,5,8,6,12,6,10,7,8,2,3,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Jera Bonyo,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Ungwan Chibok,AD_H078,,9.53353,12.49816,Rural,Insurgency,,25,122,0,0,0,0,0,0,0,0,25,122,25,122,2,1,4,6,7,8,12,15,28,34,2,3,IDPs,,,,,,,,,,,,,,
2025-03-27,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Jera Bonyo,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Danyel,AD_H079,,9.53271,12.50146,Urban,Insurgency,,59,331,0,0,0,0,0,0,0,0,59,331,59,331,2,5,16,22,21,24,22,21,79,117,1,1,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Modire/ Vinikilang,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Angwan Fulani,AD_H080,,9.30444,12.48875,Rural,Insurgency,,181,979,2,8,0,0,0,0,0,0,179,971,181,979,5,3,111,84,81,72,96,87,146,282,5,7,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Modire/ Vinikilang,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Makar Wuta,AD_H081,,9.29134,12.48012,Rural,Insurgency,,44,244,0,0,0,0,0,0,20,108,24,136,44,244,2,2,22,30,21,26,1,16,64,56,2,2,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Modire/ Vinikilang,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Jabbore,AD_H082,,9.29147,12.49431,Rural,Insurgency,,188,1128,0,0,0,0,0,0,0,0,188,1128,188,1128,5,7,85,58,94,92,93,80,210,380,11,13,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Modire/ Vinikilang,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Vinikilang,AD_H083,,9.30552,12.48633,Rural,Insurgency,,128,698,0,0,0,0,0,0,0,0,128,698,128,698,2,1,87,77,59,75,51,56,142,143,3,2,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Modire/ Vinikilang,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Jauro Buba,AD_H084,,9.29912,12.48469,Rural,Insurgency,,156,786,0,0,0,0,0,0,0,0,156,786,156,786,2,2,62,57,79,77,94,85,160,158,4,6,IDPs,,,,,,,,,,,,,,
2025-03-25,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Modire/ Vinikilang,IDPs in camp,Spontaneous,Fombina Camp,AD_S059,Informal,9.3098766,12.4870902,Rural,Insurgency,,38,198,0,0,0,0,2,10,0,0,36,188,38,198,5,3,7,14,11,16,17,31,35,47,5,7,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Wuro Dole,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Lakkaila,AD_H085,,9.50011,12.56769,Rural,Insurgency,,64,169,3,12,0,0,0,0,0,0,61,157,64,169,2,2,4,4,2,6,8,11,63,63,2,2,IDPs,,,,,,,,,,,,,,
2025-03-23,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Wuro Dole,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Sangere Jabbilum,AD_H086,,9.48339,12.58191,Rural,Insurgency,,220,628,0,0,3,14,3,17,3,20,211,577,220,628,1,3,29,17,79,25,36,38,172,223,2,3,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,IDPs dispersed in Host Communities,no,Adamawa,NGA002,Girei,NGA002005,Wuro Dole,IDPs dispersed in Host Communities,IDPs dispersed in Host Communities,Jabbi Lamba,AD_H087,,9.49888,12.576,Rural,Insurgency,,200,457,1,5,0,0,2,8,0,0,197,444,200,457,4,4,8,15,29,34,33,28,161,131,4,6,IDPs,,,,,,,,,,,,,,
2025-03-24,face to face,full,IDPs,IDPs in camp,no,Adamawa,NGA002,Girei,NGA002005,Wuro Dole,IDPs in camp,Spontaneous,Salama Housing Jabbilamba,AD_S055,Informal,9.30329,12.47378,Rural,Insurgency,,84,500,2,9,0,0,0,0,0,0,82,491,84,500,2,3,6,12,50,59,68,72,106,117,2,3,IDPs,,,,,,,,,,,,,,
